user,tweets,labels,follows,cleaned,cleaned_transform,bigram,trigram
user32,"b'The media sucks. \n\nAll they do is lie about me. \n\nCase in point. \n\nThey never showed my Keith Ellison video, but th\xe2\x80\xa6 https://t.co/n92N7tHRmQ'",1,following36,medium suck lie point never showed keith ellison video th,the media sucks they do is lie about me in point never showed my keith ellison video but th,"[('medium', 'suck'), ('suck', 'lie'), ('lie', 'point'), ('point', 'never'), ('never', 'showed'), ('showed', 'keith'), ('keith', 'ellison'), ('ellison', 'video'), ('video', 'th')]","[('medium', 'suck', 'lie'), ('suck', 'lie', 'point'), ('lie', 'point', 'never'), ('point', 'never', 'showed'), ('never', 'showed', 'keith'), ('showed', 'keith', 'ellison'), ('keith', 'ellison', 'video'), ('ellison', 'video', 'th')]"
user32,b'RT @MarkYoungTruth: Nike\xe2\x80\x99s New Spokesman Hob Knobs With Sharia-Supporting Linda Sarsour: https://t.co/5xZQY4IeGe',0,following36,nike new spokesman hob knob shariasupporting linda sarsour,nike new spokesman hob knobs with shariasupporting linda sarsour,"[('nike', 'new'), ('new', 'spokesman'), ('spokesman', 'hob'), ('hob', 'knob'), ('knob', 'shariasupporting'), ('shariasupporting', 'linda'), ('linda', 'sarsour')]","[('nike', 'new', 'spokesman'), ('new', 'spokesman', 'hob'), ('spokesman', 'hob', 'knob'), ('hob', 'knob', 'shariasupporting'), ('knob', 'shariasupporting', 'linda'), ('shariasupporting', 'linda', 'sarsour')]"
user32,b'RT @LionCub199: @JesseBWatters What the hell are you thinking? What is up with these 2 dumb ass guys on your show? Good Lord Jesse. You sho\xe2\x80\xa6',1,following36,hell thinking 2 dumb as guy show good lord jesse sho,what the hell are you thinking what is up with these 2 dumb ass guys on your show good lord jesse you sho,"[('hell', 'thinking'), ('thinking', '2'), ('2', 'dumb'), ('dumb', 'as'), ('as', 'guy'), ('guy', 'show'), ('show', 'good'), ('good', 'lord'), ('lord', 'jesse'), ('jesse', 'sho')]","[('hell', 'thinking', '2'), ('thinking', '2', 'dumb'), ('2', 'dumb', 'as'), ('dumb', 'as', 'guy'), ('as', 'guy', 'show'), ('guy', 'show', 'good'), ('show', 'good', 'lord'), ('good', 'lord', 'jesse'), ('lord', 'jesse', 'sho')]"
user32,"b'RT @joeygilbertinc: He knows exactly who SHE is, WE ALL DO, Jesse is just being a spineless little twerp https://t.co/9yH7sjMgDD'",1,following36,know exactly jesse spineless little twerp,he knows exactly who she is we all do jesse is just being a spineless little twerp,"[('know', 'exactly'), ('exactly', 'jesse'), ('jesse', 'spineless'), ('spineless', 'little'), ('little', 'twerp')]","[('know', 'exactly', 'jesse'), ('exactly', 'jesse', 'spineless'), ('jesse', 'spineless', 'little'), ('spineless', 'little', 'twerp')]"
user32,b'RT @realFreWik: @JesseBWatters just referred to @LauraLoomer as a simple protestor and praised the fat RINO @USRepLong. Grow some balls and\xe2\x80\xa6',1,following36,referred simple protestor praised fat rino grow ball,just referred to as a simple protestor and praised the fat rino grow some balls and,"[('referred', 'simple'), ('simple', 'protestor'), ('protestor', 'praised'), ('praised', 'fat'), ('fat', 'rino'), ('rino', 'grow'), ('grow', 'ball')]","[('referred', 'simple', 'protestor'), ('simple', 'protestor', 'praised'), ('protestor', 'praised', 'fat'), ('praised', 'fat', 'rino'), ('fat', 'rino', 'grow'), ('rino', 'grow', 'ball')]"
user32,b'RT @JohnGuandolo: Friends - this is what it sounds like when someone who knows nothing about Islam opens his mouth and speaks about \xe2\x80\x9csoluti\xe2\x80\xa6',1,following36,friend sound like someone know nothing islam open mouth speaks,friends this is what it sounds like when someone who knows nothing about islam opens his mouth and speaks about,"[('friend', 'sound'), ('sound', 'like'), ('like', 'someone'), ('someone', 'know'), ('know', 'nothing'), ('nothing', 'islam'), ('islam', 'open'), ('open', 'mouth'), ('mouth', 'speaks')]","[('friend', 'sound', 'like'), ('sound', 'like', 'someone'), ('like', 'someone', 'know'), ('someone', 'know', 'nothing'), ('know', 'nothing', 'islam'), ('nothing', 'islam', 'open'), ('islam', 'open', 'mouth'), ('open', 'mouth', 'speaks')]"
user32,"b'RT @debbie1ala: No one said all followers are evil. The point is there is only one Islam, whether you agree with it or not is completely ir\xe2\x80\xa6'",1,following36,one said follower evil point one islam whether agree completely ir,no one said all followers are evil the point is there is only one islam whether you agree with it or not is completely ir,"[('one', 'said'), ('said', 'follower'), ('follower', 'evil'), ('evil', 'point'), ('point', 'one'), ('one', 'islam'), ('islam', 'whether'), ('whether', 'agree'), ('agree', 'completely'), ('completely', 'ir')]","[('one', 'said', 'follower'), ('said', 'follower', 'evil'), ('follower', 'evil', 'point'), ('evil', 'point', 'one'), ('point', 'one', 'islam'), ('one', 'islam', 'whether'), ('islam', 'whether', 'agree'), ('whether', 'agree', 'completely'), ('agree', 'completely', 'ir')]"
user32,"b""RT @CllrBunting: I'M NOT ALONE IN THIS FIGHT: @AMDWaters \xe2\x80\x9cI don\xe2\x80\x99t want to live in a country where Islam has sway\xe2\x80\x9d https://t.co/FS1wTml1QK""",3,following36,im alone fight want live country islam sway,im not alone in this fight don want to live in a country where islam has sway,"[('im', 'alone'), ('alone', 'fight'), ('fight', 'want'), ('want', 'live'), ('live', 'country'), ('country', 'islam'), ('islam', 'sway')]","[('im', 'alone', 'fight'), ('alone', 'fight', 'want'), ('fight', 'want', 'live'), ('want', 'live', 'country'), ('live', 'country', 'islam'), ('country', 'islam', 'sway')]"
user32,b'RT @thirdrailtalk: Now that @LauraLoomer has done the serious job of CONFRONTING @keithellison about the domestic violence allegations he d\xe2\x80\xa6',3,following36,done serious job confronting domestic violence allegation,now that has done the serious job of confronting about the domestic violence allegations he d,"[('done', 'serious'), ('serious', 'job'), ('job', 'confronting'), ('confronting', 'domestic'), ('domestic', 'violence'), ('violence', 'allegation')]","[('done', 'serious', 'job'), ('serious', 'job', 'confronting'), ('job', 'confronting', 'domestic'), ('confronting', 'domestic', 'violence'), ('domestic', 'violence', 'allegation')]"
user32,b'RT @OzraeliAvi: Is @Nigel_Farage Really That SCARED Of Islam?\n\nWATCH the full clip here \xe2\x9e\xa1\xef\xb8\x8f https://t.co/w5195SuBwJ\n\n@debbie1ala @AustLibert\xe2\x80\xa6',3,following36,really scared islam full clip,is really that scared of islam the full clip here,"[('really', 'scared'), ('scared', 'islam'), ('islam', 'full'), ('full', 'clip')]","[('really', 'scared', 'islam'), ('scared', 'islam', 'full'), ('islam', 'full', 'clip')]"
user32,b'RT @Cernovich: China will be the dominant super power and Islam the dominant religion within two decades. (Western Eupopean nations will be\xe2\x80\xa6',3,following36,china dominant super power islam dominant religion within two decade western eupopean nation,china will be the dominant super power and islam the dominant religion within two decades western eupopean nations will be,"[('china', 'dominant'), ('dominant', 'super'), ('super', 'power'), ('power', 'islam'), ('islam', 'dominant'), ('dominant', 'religion'), ('religion', 'within'), ('within', 'two'), ('two', 'decade'), ('decade', 'western'), ('western', 'eupopean'), ('eupopean', 'nation')]","[('china', 'dominant', 'super'), ('dominant', 'super', 'power'), ('super', 'power', 'islam'), ('power', 'islam', 'dominant'), ('islam', 'dominant', 'religion'), ('dominant', 'religion', 'within'), ('religion', 'within', 'two'), ('within', 'two', 'decade'), ('two', 'decade', 'western'), ('decade', 'western', 'eupopean'), ('western', 'eupopean', 'nation')]"
user32,"b'How is it that Linda Sarsour who called for Jihad against @realDonaldTrump is still on Twitter, but Alex Jones isn\xe2\x80\x99\xe2\x80\xa6 https://t.co/6Tmh4Ecz15'",3,following36,linda sarsour called jihad still twitter alex jones,how is it that linda sarsour who called for jihad against is still on twitter but alex jones isn,"[('linda', 'sarsour'), ('sarsour', 'called'), ('called', 'jihad'), ('jihad', 'still'), ('still', 'twitter'), ('twitter', 'alex'), ('alex', 'jones')]","[('linda', 'sarsour', 'called'), ('sarsour', 'called', 'jihad'), ('called', 'jihad', 'still'), ('jihad', 'still', 'twitter'), ('still', 'twitter', 'alex'), ('twitter', 'alex', 'jones')]"
user32,b'RT @scampbellvideos: President Barack Obama gave his typical hypocritical speech. Free press? Trump might say mean words to the legacy medi\xe2\x80\xa6',1,following36,president barack obama gave typical hypocritical speech free press trump might say mean word legacy medi,president barack obama gave his typical hypocritical speech free press trump might say mean words to the legacy medi,"[('president', 'barack'), ('barack', 'obama'), ('obama', 'gave'), ('gave', 'typical'), ('typical', 'hypocritical'), ('hypocritical', 'speech'), ('speech', 'free'), ('free', 'press'), ('press', 'trump'), ('trump', 'might'), ('might', 'say'), ('say', 'mean'), ('mean', 'word'), ('word', 'legacy'), ('legacy', 'medi')]","[('president', 'barack', 'obama'), ('barack', 'obama', 'gave'), ('obama', 'gave', 'typical'), ('gave', 'typical', 'hypocritical'), ('typical', 'hypocritical', 'speech'), ('hypocritical', 'speech', 'free'), ('speech', 'free', 'press'), ('free', 'press', 'trump'), ('press', 'trump', 'might'), ('trump', 'might', 'say'), ('might', 'say', 'mean'), ('say', 'mean', 'word'), ('mean', 'word', 'legacy'), ('word', 'legacy', 'medi')]"
user32,"b'Leave it to RINO IN CHIEF @SpeakerRyan to take a jab at me, a pro-@realDonaldTrump Conservative woman in his video\xe2\x80\xa6 https://t.co/ktl2vc0JWj'",1,following36,leave rino chief take jab pro conservative woman video,leave it to rino in chief to take a jab at me a pro conservative woman in his video,"[('leave', 'rino'), ('rino', 'chief'), ('chief', 'take'), ('take', 'jab'), ('jab', 'pro'), ('pro', 'conservative'), ('conservative', 'woman'), ('woman', 'video')]","[('leave', 'rino', 'chief'), ('rino', 'chief', 'take'), ('chief', 'take', 'jab'), ('take', 'jab', 'pro'), ('jab', 'pro', 'conservative'), ('pro', 'conservative', 'woman'), ('conservative', 'woman', 'video')]"
user32,b'@MatthewModine @realDonaldTrump @GOP @SenateGOP @HouseGOP Matthew Modine. Possibly the dumbest douche in Hollywood.\xe2\x80\xa6 https://t.co/UA1YfXUTJ7',1,following37,matthew modine possibly dumbest douche hollywood,matthew modine possibly the dumbest douche in hollywood,"[('matthew', 'modine'), ('modine', 'possibly'), ('possibly', 'dumbest'), ('dumbest', 'douche'), ('douche', 'hollywood')]","[('matthew', 'modine', 'possibly'), ('modine', 'possibly', 'dumbest'), ('possibly', 'dumbest', 'douche'), ('dumbest', 'douche', 'hollywood')]"
user32,b'@perlmutations What a dumb thug. Poopy mouth Neanderthal',1,following37,dumb thug poopy mouth neanderthal,what a dumb thug poopy mouth neanderthal,"[('dumb', 'thug'), ('thug', 'poopy'), ('poopy', 'mouth'), ('mouth', 'neanderthal')]","[('dumb', 'thug', 'poopy'), ('thug', 'poopy', 'mouth'), ('poopy', 'mouth', 'neanderthal')]"
user32,b'@Mainekindxl @achrisvet @AndreaDMorgan My you communists a funny',3,following37,communist funny,my you communists a funny,"[('communist', 'funny')]",[]
user32,"b'@robreiner You\xe2\x80\x99re the fat lady, Meathead'",1,following37,fat lady meathead,you the fat lady meathead,"[('fat', 'lady'), ('lady', 'meathead')]","[('fat', 'lady', 'meathead')]"
user32,b'@HamillHimself What a dweeb. You\xe2\x80\x99re actually lamer now than you were in Star Wars',1,following37,dweeb actually lamer star war,what a dweeb you actually lamer now than you were in star wars,"[('dweeb', 'actually'), ('actually', 'lamer'), ('lamer', 'star'), ('star', 'war')]","[('dweeb', 'actually', 'lamer'), ('actually', 'lamer', 'star'), ('lamer', 'star', 'war')]"
user32,"b'Why are you stalking me, Aleisa?\n\nNice try blaming Iran for all the terrorism. Nearly all the 911 hijackers were fr\xe2\x80\xa6 https://t.co/6BcmM8owrB'",3,following37,stalking aleisa try blaming iran terrorism nearly 911 hijacker fr,why are you stalking me aleisa try blaming iran for all the terrorism nearly all the 911 hijackers were fr,"[('stalking', 'aleisa'), ('aleisa', 'try'), ('try', 'blaming'), ('blaming', 'iran'), ('iran', 'terrorism'), ('terrorism', 'nearly'), ('nearly', '911'), ('911', 'hijacker'), ('hijacker', 'fr')]","[('stalking', 'aleisa', 'try'), ('aleisa', 'try', 'blaming'), ('try', 'blaming', 'iran'), ('blaming', 'iran', 'terrorism'), ('iran', 'terrorism', 'nearly'), ('terrorism', 'nearly', '911'), ('nearly', '911', 'hijacker'), ('911', 'hijacker', 'fr')]"
user32,b'@USATrump45 @capsweb Peru actually looks nicer. Probably a lot safer too. https://t.co/ikBA0tieAv',4,following37,peru actually look nicer probably lot safer,peru actually looks nicer probably a lot safer too,"[('peru', 'actually'), ('actually', 'look'), ('look', 'nicer'), ('nicer', 'probably'), ('probably', 'lot'), ('lot', 'safer')]","[('peru', 'actually', 'look'), ('actually', 'look', 'nicer'), ('look', 'nicer', 'probably'), ('nicer', 'probably', 'lot'), ('probably', 'lot', 'safer')]"
user32,b'@USATrump45 @capsweb One of these 3rd-World S-holes is Calcutta. The rest are California. https://t.co/8jLQiS2ORi',2,following37,one 3rdworld sholes calcutta rest california,one of these 3rdworld sholes is calcutta the rest are california,"[('one', '3rdworld'), ('3rdworld', 'sholes'), ('sholes', 'calcutta'), ('calcutta', 'rest'), ('rest', 'california')]","[('one', '3rdworld', 'sholes'), ('3rdworld', 'sholes', 'calcutta'), ('sholes', 'calcutta', 'rest'), ('calcutta', 'rest', 'california')]"
user32,b'@USATrump45 Poorest state/worst poverty: 3rdWorldSHole Cali.\nNot the lowest AVG income - so many billionaire ecocom\xe2\x80\xa6 https://t.co/1GBAIK72ep',2,following37,poorest stateworst poverty 3rdworldshole cali lowest avg income many billionaire ecocom,poorest stateworst poverty 3rdworldshole cali the lowest avg income so many billionaire ecocom,"[('poorest', 'stateworst'), ('stateworst', 'poverty'), ('poverty', '3rdworldshole'), ('3rdworldshole', 'cali'), ('cali', 'lowest'), ('lowest', 'avg'), ('avg', 'income'), ('income', 'many'), ('many', 'billionaire'), ('billionaire', 'ecocom')]","[('poorest', 'stateworst', 'poverty'), ('stateworst', 'poverty', '3rdworldshole'), ('poverty', '3rdworldshole', 'cali'), ('3rdworldshole', 'cali', 'lowest'), ('cali', 'lowest', 'avg'), ('lowest', 'avg', 'income'), ('avg', 'income', 'many'), ('income', 'many', 'billionaire'), ('many', 'billionaire', 'ecocom')]"
user32,b'Anyone else notice Hollywood and the media seem to have accelerated their campaign to normalize pedophilia? Is that\xe2\x80\xa6 https://t.co/DBIgWK9PxN',1,following37,anyone else notice hollywood medium seem accelerated campaign normalize pedophilia,anyone else notice hollywood and the media seem to have accelerated their campaign to normalize pedophilia is that,"[('anyone', 'else'), ('else', 'notice'), ('notice', 'hollywood'), ('hollywood', 'medium'), ('medium', 'seem'), ('seem', 'accelerated'), ('accelerated', 'campaign'), ('campaign', 'normalize'), ('normalize', 'pedophilia')]","[('anyone', 'else', 'notice'), ('else', 'notice', 'hollywood'), ('notice', 'hollywood', 'medium'), ('hollywood', 'medium', 'seem'), ('medium', 'seem', 'accelerated'), ('seem', 'accelerated', 'campaign'), ('accelerated', 'campaign', 'normalize'), ('campaign', 'normalize', 'pedophilia')]"
